ID,Genotype,Species,Treatment,Block,11.9.lwp,11.9.lwp.area,11.10.lwp,11.10.lwp.area,11.11.pd,11.11.lwp,11.11.lwp.area,11.12.pd,11.13.pd,11.16.lwp,11.16.lwp.area,11.17.lwp,11.17.lwp.area,11.18.als.pd,12.1.pd,12.1.lwp,12.1.lwp.area,12.2.pd,12.2.lwp,12.2.lwp.area,12.3.pd,12.11.pd,12.11.pd.area,12.11.swp,12.11.swp.area,12.11.lwp,12.11.lwp.area,12.15.pd,12.15.pd.area,12.15.swp,12.15.swp.area,12.15.lwp,12.15.lwp.area,12.16.pd,12.16.pd.area,12.16.swp,12.16.swp.area,12.16.lwp,12.16.lwp.area,12.17.pd,12.17.pd.area,12.17.swp,12.17.swp.area,12.17.lwp,12.18.pd,12.18.pd.area,12.18.swp,12.18.swp.area,12.18.lwp,12.18.lwp.area
ANU65.4,ANU65,arizonica,Drought,4,,,,,,8.6,19.31861111,9.8,,,,9.1,65.45944444,,,,,8,14.2,18.51041667,,,,,,,,,,,,,,,,,,,,9.3,30.32298611,13.7,37.54631944,14.5,,,,,,
ANU65.6,ANU65,arizonica,Control,4,,,,,,7,20.97916667,10.6,,,,7.3,37.44326389,,,,,5.8,13.5,38.49263889,,,,,,,,,,,,,,,,,,,,4.5,47.19,12.1,54.64305556,13.5,,,,,,
b40-14.5,b40-14,arizonica,Drought,4,,,,,,7.5,16.37777778,9.4,,,,12.5,36.24138889,14.8,,,,10.5,18.9,40.17444444,,,,,,,,,,,,,,,,,,,,11.5,45.11263889,,,15,,,,,,
b40-14.7,b40-14,arizonica,Control,4,,,,,,8.5,15.66444444,9.3,,,,12.4,47.84597222,,,,,6,12.2,23.79444444,,,,,,,,,,,,,,,,,,,,5.3,MISSING,9.1,MISSING,14,,,,,,
b42-24.2,b42-24,peninsularis,Drought,4,,,,,,9.5,17.57944444,10.2,,,,10,62.63180556,,,,,9.9,16.5,22.95347222,,,,,,,,,,,,,,,,,,,,9.5,54.63,13.9,MISSING,17,,,,,,
b42-24.8,b42-24,peninsularis,Control,4,,,,,,6.5,15.79972222,10.6,,,,8.9,60.73805556,,,,,6.5,13.9,87.290625,,,,,,,,,,,,,,,,,,,,5.6,MISSING,9.7,52.07479167,13,,,,,,
b42-34.4,b42-34,cinerea,Drought,4,,,,,,12,19.22166667,12,,,,13.4,50.11354167,14.14,,,,11.5,16,MISSING,,,,,,,,,,,,,,,,,,,,10.3,40.74243056,,,,10.9,41.78444444,17.7,35.11347222,17,37.25333333
b42-34.7,b42-34,cinerea,Control,4,,,,,,11.5,12.79416667,11,,,,9.6,36.73291667,10.6,,,,7.9,11.7,34.86604167,,,,,,,,,,,,,,,,,,,,,39.113125,12.5,33.35270833,15.4,,,,,,
C56-94.10,C56-94,rotundifolia var. munsoniana,Control,4,,,,,,12,11.73083333,,7,,,8.7,59.86881944,,,,,redo,11.5,45.65819444,5.9,,,,,,,,,,,,,,,,,,,4.5,44.78291667,11.6,38.60833333,12.5,,,,,,
C56-94.2,C56-94,rotundifolia var. munsoniana,Drought,4,,,,,,10.5,15.31166667,11.5,,,,9.6,49.60520833,3.01,,,,6.5,14.6,41.91965278,,,,,,,,,,,,,,,,,,,,,,13.2,35.43069444,,7,39.89694444,10.5,34.57166667,10.5,33.40048611
CC12.4,CC12,californica,Drought,4,,,,,,9,31.99027778,8.2,,,,11.8,77.12826389,,,,,6.8,13.6,45.33479167,,,,,,,,,,,,,,,,,,,,10.8,81.51604167,16.2,62.28444444,15.5,,,,,,
CC12.7,CC12,californica,Control,4,,,,,,7,29.71555556,6.1,,,,9.2,54.22986111,,,,,4.5,10.8,50.59263889,,,,,,,,,,,,,,,,,,,,4.3,72.31375,11.1,71.26243056,9.5,,,,,,
Haines.3,Haines,shuttleworthii,Drought,4,,,,,,7,18.49638889,,7.5,,,7.6,48.35527778,,,,,3.2,12.5,33.42013889,,,,,,,,,,,,,,,,,,,,8.3,39.8175,11.6,34.75868056,12,,,,,,
Haines.8,Haines,shuttleworthii,Control,4,,,,,,8.5,25.61138889,11,,,,12.5,75.38020833,,,,,10.7,13,85.12930556,,,,,,,,,,,,,,,,,,,,8.5,78.50923611,7.7,63.980625,12,,,,,,
Haines2.4,Hanes2,shuttleworthii,Control,4,,,,,,7.1,29.09416667,9.6,,,,10.9,116.2454861,,,,,4.9,11.9,154.7643056,,,,,,,,,,,,,,,,,,,,6,MISSING,9.8,126.1305556,11.5,,,,,,
NY1.10,NY1,riparia,Control,4,,,,,,11.5,34.20027778,9.3,,,,14.1,89.38645833,7.5,,,,6,14.5,47.27972222,,,,,,,,,,,,,,,,,,,,8,100.2959028,9.3,40.37319444,13.5,,,,,,
NY1.4,NY1,riparia,Drought,4,,,,,,10,23.61555556,7.1,,,,10.2,72.65048611,,,,,8,16.7,69.75888889,,,,,,,,,,,,,,,,,,,,9,37.73243056,14.2,25.81340278,14,,,,,,
OCK1-S02.3,OCK1-S02,acerifolia,Drought,4,,,,,,7,34.00666667,,6.8,,,10.6,113.5608333,,,,,7.9,13.6,122.37375,,,,,,,,,,,,,,,,,,,,7,62.48006944,10.9,67.71597222,12.5,,,,,,
OCK1-S02.9,OCK1-S02,acerifolia,Control,4,,,,,,6.5,38.68833333,7,,,,8.7,57.24618056,,,,,6,11,98.18951389,,,,,,,,,,,,,,,,,,,,4.7,MISSING,9.6,62.67909722,13,,,,,,
SC2.1,SC2,girdiana,Control,4,,,,,,5.5,17.88916667,9.1,,,,6.4,67.62034722,,,,,4.9,12.5,MISSING,,,,,,,,,,,,,,,,,,,,6,MISSING,11.9,59.49875,10.5,,,,,,
T48.10,T48,mustangensis,Control,4,,,,,,9,17.81722222,10.6,,,,9.3,70.84069444,9.34,,,,5.9,14.5,87.20597222,,,,,,,,,,,,,,,,,,,,8,69.74916667,11.2,41.58680556,10,,,,,,
T48.3,T48,mustangensis,Drought,4,,,,,,10.5,25.03805556,9.9,,,,10.5,57.28333333,11.1,,,,9.6,11.7,59.034375,,,,,,,,,,,,,,,,,,,,7.8,MISSING,11.9,34.23340278,14.1,,,,,,
T52.5,T52,aestivalis,Drought,4,,,,,,10,21.085,8.9,,,,11.9,51.235,9.9,,,,12.5,16,39.11673611,,,,,,,,,,,,,,,,,,,,10.6,61.68694444,17.3,20.75090278,14.5,,,,,,
T52.8,T52,aestivalis,Control,4,,,,,,8.1,19.79138889,,7.6,,,8.3,80.23027778,6.6,,,,7.4,13.2,87.07569444,,,,,,,,,,,,,,,,,,,,6.5,MISSING,13.4,83.17444444,12,,,,,,
TX6704.2,TX6704,monticola,Drought,4,,,,,,13.1,18.59138889,8.8,,,,12.5,64.49118056,11,,,,7.5,17,53.40805556,,,,,,,,,,,,,,,,,,,,10,MISSING,20.5,15.89694444,18,,,,,,
TX6704.7,TX6704,monticola,Control,4,,,,,,11.9,19.93055556,9.9,,,,9.7,62.55465278,7.7,,,,5.2,16.8,23.13902778,,,,,,,,,,,,,,,,,,,,10.8,MISSING,14.1,33.20013889,15.5,,,,,,
TXNM0821.1,TXNM0821,riparia,Drought,4,,,,,,9,27.77111111,6.5,,,,7.9,68.95027778,,,,,7.5,11.5,80.65229167,,,,,,,,,,,,,,,,,,,,6.3,79.66354167,10.2,71.24854167,11,,,,,,
TXNM0821.5,TXNM0821,riparia,Control,4,,,,,,6.5,34.87861111,7.6,,,,9,102.4066667,8.6,,,,4.9,11.6,MISSING,,,,,,,,,,,,,,,,,,,,5,MISSING,8.8,61.21638889,12,,,,,,
TXNM0821.8,TXNM0821,riparia,Drought,4,,,,,,9.5,30.64,5.7,,,,7.5,88.27076389,9.1,,,,6.5,13.5,54.26430556,9.4,,,,,,,,,,,,,,,,,,,5.3,80.94736111,8.4,71.86013889,10,,,,,,
UT12-075.5,UT12-075,girdiana,Drought,4,,,,,,9.5,23.12888889,9.3,,,,8.6,59.33520833,,,,,7.9,14.9,89.27138889,,,,,,,,,,,,,,,,,,,,8.4,63.53493056,13.1,60.76076389,17,,,,,,
UT12-075.9,UT12-075,girdiana,Control,4,,,,,,9,15.32111111,9.7,,,,8.6,39.90493056,,,,,6,11.9,76.78729167,,,,,,,,,,,,,,,,,,,,7.6,MISSING,11.2,46.37201389,8,,,,,,
V37-96.4,V37-96,labrusca,Drought,4,,,,,,9,33.48833333,,,,not enough leaves,,not enough leaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V37-96.9,V37-96,labrusca,Control,4,,,,,,12,17.52083333,,,,not enough leaves,,not enough leaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V57-96.3,V57-96,vulpina,Drought,4,,,,,,10,15.27194444,12.1,,,,13.9,47.92201389,,,,,11,16.9,43.88097222,,,,,,,,,,,,,,,,,,,,8.6,45.88555556,9,34.46555556,16.5,,,,,,
V57-96.9,V57-96,vulpina,Control,4,,,,,,12,9.032777778,not enough leaves,,,,,not enough leaves,,,,,7.6,18.8,24.69097222,,,,,,,,,,,,,,,,,,,,9.6,63.25527778,13.8,43.71361111,14.5,,,,,,
V60-96.4,V60-96,vulpina,Drought,4,,,,,,6.5,18.6925,9.9,,,,8.8,66.256875,14.5,,,,8.1,14.9,47.006875,,,,,,,,,,,,,,,,,,,,,,,,,11.9,57.25,14.5,51.40618056,15.5,43.39263889
V60-96.9,V60-96,vulpina,Control,4,,,,,,,not enough leaves,9.1,,,,8.8,47.30597222,,,,,6.2,13.2,MISSING,,,,,,,,,,,,,,,,,,,,5.8,71.94597222,10.4,71.08479167,9.5,,,,,,
Vru42.3,Vru42,rupestris,Drought,4,,,,,,10,12.06083333,,8.2,,,11.2,35.07833333,10.5,,,,9,19,28.69763889,,,,,,,,,,,,,,,,,,,,6,34.80506944,14.3,19.05694444,17,,,,,,
Vru42.9,Vru42,rupestris,Control,4,,,,,,10,9.5225,9.9,,,,8.9,31.069375,10.42,,,,7.5,11.7,37.37083333,,,,,,,,,,,,,,,,,,,,7.2,35.07263889,10.9,36.32291667,13.5,,,,,,
1149.4,1149,treleasei,Drought,5,,,,,,11.4,15.24527778,10.2,,,,15.2,55.20347222,,,,,13.5,15.5,50.08131944,,,,,,,,,,,,,,,,,,,,,,,,,16.1,27.28506944,24.9,19.55333333,16,42.45840278
1149.9,1149,treleasei,Control,5,,,,,,8.2,21.61333333,8.8,,,,10.9,50.97243056,,,,,8.1,8,64.18451389,,,,,,,,,,,,,,,,,,,,,,,,,6.9,37.21833333,11.9,46.00534722,10.5,52.10888889
2214.4.10,2214.4,bloodworthiana,Control,5,,,,,,8.6,11.21444444,13,,,,9.5,24.92895833,,,,,6.9,14.5,46.68319444,,,,,,,,,,,,,,,,,,,,,,,,,6.9,53.28826389,11.4,55.95263889,12,47.69208333
2214.4.5,2214.4,bloodworthiana,Drought,5,,,,,,8.4,10.00861111,10.8,,,,9.7,33.873125,,,,,9.9,11,33.95479167,,,,,,,,,,,,,,,,,,,,,,,,,11.3,26.37201389,15.5,23.153125,13,33.61104167
255189.01.10,255189.01,riparia,Control,5,,,,,,6.4,21.29027778,13.5,,,,7.9,53.31923611,,,,,7.3,10,96.53805556,,,,,,,,,,,,,,,,,,,,,,,,,5.7,94.22368056,11.2,59.37965278,13,62.30798611
255189.01.3,255189.01,riparia,Drought,5,,,,,,7.2,24.355,9,,,,10.7,56.80375,,,,,9.8,11.5,71.79645833,,,,,,,,,,,,,,,,,,,,,,,,,10.5,61.69923611,14.1,57.11013889,12,43.06083333
2970.10,2970,popenoi,Control,5,,,,,,7.9,13.48805556,8.9,,,,7.1,37.80493056,,,,,8,9,41.60104167,,,,,,,,,,,,,,,,,,,,,,,,,6.4,42.23173611,9.9,40.71881944,11.5,32.27833333
2970.4,2970,popenoi,Drought,5,,,,,,8.3,12.07305556,11.5,,,,9.5,31.08458333,,,,,10.1,10.5,41.27138889,,,,,,,,,,,,,,,,,,,,,,,,,9.7,33.73631944,14.9,34.71229167,14.5,29.16034722
588155.01.3,588155.01,palmata,Drought,5,,,,,,15.3,11.19666667,15,,,,18.3,34.32486111,,,,,20.6,17,32.82694444,18.4,,,,,,,,,,,,,,,,,,,,,,,,>25,36.25423611,34.5,20.893125,26.8,26.55854167
588155.01.7,588155.01,palmata,Control,5,,,,,,,not enough leaves,,,,,12.7,29.96194444,,,,,9.9,11,41.33083333,,,,,,,,,,,,,,,,,,,,,,,,,8.9,39.57576389,14,25.64569444,16.5,25.93743056
9018.2,9018,acerifolia,Drought,5,,,,,,,not enough leaves,11,,,,10,33.25548611,,,,,10.2,11.5,34.48409722,,,,,,,,,,,,,,,,,,,,,,,,,11.5,40.05861111,14.4,23.19145833,14.5,21.36090278
9018.7,9018,acerifolia,Control,5,,,,,,7,16.52138889,,7.3,,,8.9,39.05368056,,,,,8.1,10.5,76.67409722,,,,,,,,,,,,,,,,,,,,,,,,,7.2,52.38138889,14,44.67333333,12,71.15333333
9025.2,9025,cinerea,Drought,5,,,,,,7.3,15.18833333,11.8,,,,9.9,37.819375,,,,,11.9,15.5,25.40979167,,,,,,,,,,,,,,,,,,,,,,,,,11.9,27.28256944,15.4,39.08798611,17.4,31.71527778
9025.6,9025,cinerea,Control,5,,,,,,,not enough leaves,,,,,,not enough leaves,,,,,6.5,9.5,39.11430556,,,,,,,,,,,,,,,,,,,,,,,,,5.1,82.28416667,10.4,41.77770833,12.5,73.05493056
9031.3,9031,berlandieri,Drought,5,,,,,,10.8,16.54444444,11.9,,,,15.3,51.35416667,,,,,11.8,9.5,86.44493056,,,,,,,,,,,,,,,,,,,,,,,,,14.2,39.86368056,17,40.27215278,17,35.78493056
9031.8,9031,berlandieri,Control,5,,,,,,10.3,21.43361111,9.9,,,,12.5,53.16826389,,,,,8.9,12,90.86472222,,,,,,,,,,,,,,,,,,,,,,,,,9.5,53.00194444,11,84.53520833,10.5,55.56972222
9035.4,9035,berlandieri,Drought,5,,,,,,7.9,25.78416667,8.8,,,,11.7,71.02708333,,,,,8.9,18,195.7133333,,,,,,,,,,,,,,,,,,,,,,,,,8.9,89.92479167,12.9,52.781875,14,49.28388889
9035.6,9035,berlandieri,Control,5,,,,,,6.6,17.19416667,8.7,,,,7.9,77.85041667,,,,,6.6,9.5,152.155625,,,,,,,,,,,,,,,,,,,,,,,,,3.7,200.3682639,10.9,237.7349306,11,88.49034722
ANU65.5,ANU65,arizonica,Drought,5,,,,,,7.8,10.52277778,7,,,,7.3,25.65361111,,,,,10.8,10.5,18.21305556,,,,,,,,,,,,,,,,,,,,,,,,,9.5,34.50972222,13.2,26.02451389,15.4,27.24180556
ANU65.7,ANU65,arizonica,Control,5,,,,,,7.8,19.82055556,11,,,,8.1,38.79534722,,,,,,9.5,77.29006944,7.4,,,,,,,,,,,,,,,,,,,,,,,,6.1,73.449375,12.9,54.12326389,12,87.31034722
b40-14.4,b40-14,arizonica,Drought,5,,,,,,12.3,9.885833333,DO TOMORROW v high,,,,17.8,28.88236111,,,,,17.7,15.5,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b40-14.8,b40-14,arizonica,Control,5,,,,,,9.7,15.24833333,10,,,,12.2,32.72486111,,,,,,13,48.99708333,7.5,,,,,,,,,,,,,,,,,,,,,,,,3,MISSING,19.7,43.19840278,15,38.99833333
b42-24.4,b42-24,peninsularis,Drought,5,,,,,,12.1,11.07222222,13.5,,,,12.5,40.35243056,,,,,12.6,15.5,39.68375,,,,,,,,,,,,,,,,,,,,,,,,,10,38.83833333,12.2,42.52152778,14,32.33583333
b42-24.9,b42-24,peninsularis,Control,5,,,,,,8.5,17.37722222,10,,,,9.6,57.37631944,,,,,8.7,7,71.67125,,,,,,,,,,,,,,,,,,,,,,,,,6.9,56.28361111,10,45.87416667,,
b42-34.3,b42-34,cinerea,Drought,5,,,,,,13.6,13.9925,DO TOMORROW,11.1,,,15.5,38.39111111,,,,,14.7,14,37.00631944,,,,,,,,,,,,,,,,,,,,,,,,,17.1,33.14340278,15,44.44284722,19.1,32.778125
b42-34.8,b42-34,cinerea,Control,5,,,,,,7.6,9.992222222,9.9,,,,8.8,29.94590278,,,,,9.6,12,31.71645833,,,,,,,,,,,,,,,,,,,,,,,,,7.4,42.17541667,9.8,45.60729167,12,49.34090278
C56-94.4,C56-94,rotundifolia var. munsoniana,Drought,5,,,,,,8.7,12.52416667,9.1,,,,8.9,32.51909722,,,,,11,10.5,31.08472222,,,,,,,,,,,,,,,,,,,,,,,,,9,37.180625,12.9,36.96159722,11.5,38.13736111
C56-94.9,C56-94,rotundifolia var. munsoniana,Control,5,,,,,,9.3,16.85416667,13.6,,,,7.6,38.05048611,,,,,7,10,48.02368056,,,,,,,,,,,,,,,,,,,,,,,,,7.2,33.17534722,12.3,33.96958333,12.5,36.85736111
CC12.10,CC12,californica,Control,5,,,,,,7.5,18.53666667,7.9,,,,8,69.07083333,,,,,4.7,8,99.43638889,,,,,,,,,,,,,,,,,,,,,,,,,5.4,80.6425,9.5,75.226875,11.5,71.30118056
CC12.5,CC12,californica,Drought,5,,,,,,8.3,21.55638889,,,,,13,59.58923611,,,,,10.4,15,80.56159722,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,16.5,MISSING
Haines.2,Haines,shuttleworthii,Drought,5,,,,,,7.9,19.86277778,,8.4,,,,not enough leaves,,,,,insufficient leaves,14,53.14805556,,,,,,,,,,,,,,,,,,,,,,,,,18.1,44.95659722,17.7,19.74277778,17,31.008125
Haines.6,Haines,shuttleworthii,Control,5,,,,,,,not enough leaves,,,,,,not enough leaves,,,,,6.5,7.5,47.41361111,,,,,,,,,,,,,,,,,,,,,,,,,5.4,66.32284722,10.5,76.31909722,13,83.08458333
Haines2.3,Hanes2,shuttleworthii,Drought,5,,,,,,10.5,23.25083333,12.2,,,,13.5,67.48875,,,,,16.1,17,22.80527778,,,,,,,,,,,,,,,,,,,,,,,,,13?,14.77972222,,,23.5,49.42048611
NY1.3,NY1,riparia,Drought,5,,,,,,10.3,15.98055556,11.8,,,,13.4,44.70722222,11.1,,,,18.1,12.5,46.65576389,,,,,,,,,,,,,,,,,,,,,,,,,16.4,48.14743056,>20,,20,35.12020833
NY1.7,NY1,riparia,Control,5,,,,,,7.7,19.95138889,8,,,,10.1,61.60902778,8.4,,,,8,9.5,83.23729167,,,,,,,,,,,,,,,,,,,,,,,,,6.2,71.29395833,13,80.93138889,14.8,58.86895833
OCK1-S02.5,OCK1-S02,acerifolia,Drought,5,,,,,,,not enough leaves,,,,,11.9,34.76104167,,,,,8.5,14,63.11388889,,,,,,,,,,,,,,,,,,,,,,,,,7,43.53986111,13.1,37.07416667,15.2,35.26138889
OCK1-S02.7,OCK1-S02,acerifolia,Control,5,,,,,,7.3,35.88888889,7.9,,,,9.4,85.43520833,,,,,6.2,12,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,5,98.96145833,12.5,92.70729167,13.5,65.00722222
SC2.2,SC2,girdiana,Drought,5,,,,,,8.8,17.56416667,7.9,,,,12.5,46.40340278,,,,,12.8,13,39.11777778,,,,,,,,,,,,,,,,,,,,,,,,,15.1,33.64194444,16,30.310625,14,42.90805556
SC2.6,SC2,girdiana,Control,5,,,,,,6.4,16.865,9,,,,6.8,44.83090278,,,,,20.2,18,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T48.5,T48,mustangensis,Drought,5,,,,,,8.3,13.98555556,8.8,,,,9.6,54.91895833,12.8,,,,10.7,14,39.46416667,,,,,,,,,,,,,,,,,,,,,,,,,8.5,43.908125,12.5,32.44097222,11.5,75.27201389
T48.9,T48,mustangensis,Control,5,,,,,,8.2,18.1175,,,,,10.3,57.28777778,,,,,broken petiole,11,49.60131944,7.6,,,,,,,,,,,,,,,,,,,,,,,,6.6,76.03472222,12.4,78.83902778,11,49.27409722
T52.2,T52,aestivalis,Drought,5,,,,,,8.2,15.30666667,10,,,,9.7,38.89194444,,,,,9.4,12,40.01340278,,,,,,,,,,,,,,,,,,,,,,,,,11.7,29.42645833,14,39.36305556,15,39.73111111
T52.9,T52,aestivalis,Control,5,,,,,,8.5,18.81388889,9,,,,12.1,44.748125,,,,,7.9,11,67.72111111,,,,,,,,,,,,,,,,,,,,,,,,,7.7,49.63534722,11.4,53.82173611,11,64.38451389
TX6704.10,TX6704,monticola,Control,5,,,,,,9.3,13.91138889,8.5,,,,7.8,38.82569444,,,,,6.8,11.5,62.58076389,,,,,,,,,,,,,,,,,,,,,,,,,6.3,82.38465278,12.1,49.89222222,10,56.88291667
TX6704.4,TX6704,monticola,Drought,5,,,,,,9.8,10.85833333,9.9,,,,12.2,32.87965278,,,,,13.2,18,29.22180556,,,,,,,,,,,,,,,,,,,,,,,,,13.1,26.70881944,16.1,28.94979167,20.5,22.66729167
TXNM0821.6,TXNM0821,riparia,Control,5,,,,,,6.5,21.45138889,5.5,,,,8.9,55.42680556,,,,,6.7,12,94.75618056,,,,,,,,,,,,,,,,,,,,,,,,,6.3,110.0665278,12,86.43868056,13,60.43590278
UT12-075.4,UT12-075,girdiana,Drought,5,,,,,,,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT12-075.7,UT12-075,girdiana,Control,5,,,,,,,not enough leaves,,,,,,not enough leaves,,,,,6.9,10,71.99465278,,,,,,,,,,,,,,,,,,,,,,,,,4.6,54.12041667,9,58.03395833,10.5,61.06208333
V57-96.1,V57-96,vulpina,Drought,5,,,,,,8.1,10.93027778,11.8,,,,,not enough leaves,,,,,12.3,12,34.96763889,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,40.77145833,16,31.15451389
V57-96.7,V57-96,vulpina,Control,5,,,,,,8.4,21.93527778,10.4,,,,10.6,79.02222222,,,,,9.5,8.5,49.25354167,,,,,,,,,,,,,,,,,,,,,,,,,6.5,70.88854167,11.1,52.79451389,14,63.10166667
V60-96.10,V60-96,vulpina,Control,5,,,,,,,not enough leaves,,,,,,not enough leaves,10.1,,,,9.1,7,66.28826389,,,,,,,,,,,,,,,,,,,,,,,,,6.1,77.38125,11.6,43.8625,12,80.83868056
V60-96.5,V60-96,vulpina,Drought,5,,,,,,8.3,12.56416667,10.8,,,,,not enough leaves,10.5,,,,insufficient leaves,13.5,22.99159722,,,,,,,,,,,,,,,,,,,,,,,,,12.1,45.08770833,13.6,34.83131944,13.5,22.22395833
Vru42.4,Vru42,rupestris,Drought,5,,,,,,8.4,13.41916667,10.7,,,,15.4,30.29263889,,,,,9.9,14,29.20222222,,,,,,,,,,,,,,,,,,,,,,,,,12.8,27.68916667,16.5,15.06354167,15.2,20.39006944
Vru42.7,Vru42,rupestris,Control,5,,,,,,8.5,14.14166667,10,,,,10.4,MISSING,9.48,,,,8.3,14,41.96194444,,,,,,,,,,,,,,,,,,,,,,,,,6.8,37.49631944,15.5,36.14375,17,32.92847222
EP.1,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.10,,,Drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.2,,,Drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.3,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.4,,,Drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.5,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.6,,,Drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.7,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.8,,,Drought,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EP.9,,,Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,